"","proteinId","...1.x","ecNum","definition","pathway","gotermID","gotermType","goAcc","kogID","kogdefine","kogClass","iprId","iprDesc","...1.y","Feature","Record.Id","Function","Aliases","X1","X2","X3","X2.1","X3.1"
"4085",232249,2914,NA,NA,NA,NA,NA,NA,"KOG1435","Sterol reductase/lamin B receptor","Lipid transport and metabolism , Signal transduction mechanisms",NA,NA,4729,"RYLPO28587","jgi.p|YarlipO1F2|232249",NA,"., jgi.p|YarlipO1F2|232249, mRNA_3846, prediction","., jgi.p","YarlipO1F2","232249, mRNA_3846, prediction","mRNA_3846","prediction"
"4086",232257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4763,"RYLPO28794","jgi.p|YarlipO1F2|232257",NA,"., jgi.p|YarlipO1F2|232257, mRNA_3853, prediction","., jgi.p","YarlipO1F2","232257, mRNA_3853, prediction","mRNA_3853","prediction"
"4087",232262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4771,"RYLPO28843","jgi.p|YarlipO1F2|232262",NA,"., jgi.p|YarlipO1F2|232262, mRNA_3854, prediction","., jgi.p","YarlipO1F2","232262, mRNA_3854, prediction","mRNA_3854","prediction"
"4088",232263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4774,"RYLPO28860","jgi.p|YarlipO1F2|232263",NA,"., jgi.p|YarlipO1F2|232263, mRNA_3855, prediction","., jgi.p","YarlipO1F2","232263, mRNA_3855, prediction","mRNA_3855","prediction"
"4089",232268,2915,NA,NA,NA,NA,NA,NA,"KOG2354","RNA Polymerase C (III) 37 kDa subunit","Transcription",NA,NA,4788,"RYLPO28940","jgi.p|YarlipO1F2|232268",NA,"., jgi.p|YarlipO1F2|232268, mRNA_3857, prediction","., jgi.p","YarlipO1F2","232268, mRNA_3857, prediction","mRNA_3857","prediction"
"4090",232269,2916,NA,NA,NA,NA,NA,NA,"KOG0201","Serine/threonine protein kinase","Signal transduction mechanisms",NA,NA,4791,"RYLPO28957","jgi.p|YarlipO1F2|232269","Serine/threonine protein kinase (EC 2.7.11.1)","., jgi.p|YarlipO1F2|232269, mRNA_3858, prediction","., jgi.p","YarlipO1F2","232269, mRNA_3858, prediction","mRNA_3858","prediction"
"4091",232271,2917,NA,NA,NA,NA,NA,NA,"KOG2662","Magnesium transporters: CorA family","Inorganic ion transport and metabolism",NA,NA,4797,"RYLPO28990","jgi.p|YarlipO1F2|232271","RNA splicing protein MRS2, mitochondrial precursor","., jgi.p|YarlipO1F2|232271, mRNA_3860, prediction","., jgi.p","YarlipO1F2","232271, mRNA_3860, prediction","mRNA_3860","prediction"
"4092",232273,2918,NA,NA,NA,NA,NA,NA,"KOG1237","H+/oligopeptide symporter","Amino acid transport and metabolism",NA,NA,4806,"RYLPO29042","jgi.p|YarlipO1F2|232273","Peptide transporter PTR2","., jgi.p|YarlipO1F2|232273, mRNA_3862, prediction","., jgi.p","YarlipO1F2","232273, mRNA_3862, prediction","mRNA_3862","prediction"
"4093",232278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4824,"RYLPO29152","jgi.p|YarlipO1F2|232278",NA,"., jgi.p|YarlipO1F2|232278, mRNA_3865, prediction","., jgi.p","YarlipO1F2","232278, mRNA_3865, prediction","mRNA_3865","prediction"
"4094",232279,2919,NA,NA,NA,NA,NA,NA,"KOG1287","Amino acid transporters","Amino acid transport and metabolism",NA,NA,4828,"RYLPO29176","jgi.p|YarlipO1F2|232279","High-affinity methionine permease","., jgi.p|YarlipO1F2|232279, mRNA_3866, prediction","., jgi.p","YarlipO1F2","232279, mRNA_3866, prediction","mRNA_3866","prediction"
"4095",232282,2920,NA,NA,NA,NA,NA,NA,"KOG2466","Uridine permease/thiamine transporter/allantoin transport","Nucleotide transport and metabolism , Coenzyme transport and metabolism",NA,NA,4835,"RYLPO29215","jgi.p|YarlipO1F2|232282","Uracil permease","., jgi.p|YarlipO1F2|232282, mRNA_3868, prediction","., jgi.p","YarlipO1F2","232282, mRNA_3868, prediction","mRNA_3868","prediction"
"4096",232289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4861,"RYLPO29362","jgi.p|YarlipO1F2|232289","Sodium/pantothenate symporter","., jgi.p|YarlipO1F2|232289, mRNA_3872, prediction","., jgi.p","YarlipO1F2","232289, mRNA_3872, prediction","mRNA_3872","prediction"
"4097",232291,2921,NA,NA,NA,NA,NA,NA,"KOG1533","Predicted GTPase","General function prediction only",NA,NA,4866,"RYLPO29398","jgi.p|YarlipO1F2|232291","Golgi apyrase (EC 3.6.1.5)","., jgi.p|YarlipO1F2|232291, mRNA_3873, prediction","., jgi.p","YarlipO1F2","232291, mRNA_3873, prediction","mRNA_3873","prediction"
"4098",232292,2922,NA,NA,NA,NA,NA,NA,"KOG1556","26S proteasome regulatory complex, subunit RPN8/PSMD7","Posttranslational modification, protein turnover, chaperones",NA,NA,4868,"RYLPO29408","jgi.p|YarlipO1F2|232292",NA,"., jgi.p|YarlipO1F2|232292, mRNA_3874, prediction","., jgi.p","YarlipO1F2","232292, mRNA_3874, prediction","mRNA_3874","prediction"
"4099",232298,2923,NA,NA,NA,NA,NA,NA,"KOG2861","Uncharacterized conserved protein","Function unknown",NA,NA,4888,"RYLPO29525","jgi.p|YarlipO1F2|232298","Hypothetical membrane spanning protein","., jgi.p|YarlipO1F2|232298, mRNA_3879, prediction","., jgi.p","YarlipO1F2","232298, mRNA_3879, prediction","mRNA_3879","prediction"
"4100",232299,2924,NA,NA,NA,NA,NA,NA,"KOG1877","Putative transmembrane protein cmp44E","General function prediction only",NA,NA,4892,"RYLPO29548","jgi.p|YarlipO1F2|232299",NA,"., jgi.p|YarlipO1F2|232299, mRNA_3880, prediction","., jgi.p","YarlipO1F2","232299, mRNA_3880, prediction","mRNA_3880","prediction"
"4101",232300,2925,NA,NA,NA,NA,NA,NA,"KOG0255","Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)","General function prediction only",NA,NA,4897,"RYLPO29578","jgi.p|YarlipO1F2|232300","Transporter, MFS superfamily","., jgi.p|YarlipO1F2|232300, mRNA_3881, prediction","., jgi.p","YarlipO1F2","232300, mRNA_3881, prediction","mRNA_3881","prediction"
"4102",232301,2926,NA,NA,NA,NA,NA,NA,"KOG0050","mRNA splicing protein CDC5 (Myb superfamily)","RNA processing and modification  , Cell cycle control, cell division, chromosome partitioning",NA,NA,4901,"RYLPO29602","jgi.p|YarlipO1F2|232301","Cell division control protein 5","., jgi.p|YarlipO1F2|232301, mRNA_3882, prediction","., jgi.p","YarlipO1F2","232301, mRNA_3882, prediction","mRNA_3882","prediction"
"4103",232302,2927,NA,NA,NA,NA,NA,NA,"KOG0255","Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)","General function prediction only",NA,NA,4906,"RYLPO29634","jgi.p|YarlipO1F2|232302","Transporter, MFS superfamily","., jgi.p|YarlipO1F2|232302, mRNA_3883, prediction","., jgi.p","YarlipO1F2","232302, mRNA_3883, prediction","mRNA_3883","prediction"
"4104",232303,2928,"3.1.3.48","Protein-tyrosine-phosphatase.","\N",NA,NA,NA,"KOG2220","Predicted signal transduction protein","General function prediction only",NA,NA,4908,"RYLPO29646","jgi.p|YarlipO1F2|232303","pH signal transduction protein","., jgi.p|YarlipO1F2|232303, mRNA_3884, prediction","., jgi.p","YarlipO1F2","232303, mRNA_3884, prediction","mRNA_3884","prediction"
"4105",232304,2929,"2.3.1.4","Glucosamine-phosphate N-acetyltransferase.","Aminosugars metabolism, Glutamate metabolism",NA,NA,NA,"KOG3396","Glucosamine-phosphate N-acetyltransferase","Cell wall/membrane/envelope biogenesis",NA,NA,4912,"RYLPO29670","jgi.p|YarlipO1F2|232304","Glucosamine-phosphate N-acetyltransferase (EC 2.3.1.4)","., jgi.p|YarlipO1F2|232304, mRNA_3885, prediction","., jgi.p","YarlipO1F2","232304, mRNA_3885, prediction","mRNA_3885","prediction"
"4106",232305,2930,"3.2.1.113","Mannosyl-oligosaccharide 1,2-alpha-mannosidase.","N-Glycans biosynthesis",NA,NA,NA,"KOG2204","Mannosyl-oligosaccharide alpha-1,2-mannosidase and related glycosyl hydrolases","Carbohydrate transport and metabolism",NA,NA,4915,"RYLPO29689","jgi.p|YarlipO1F2|232305","Mannosyl-oligosaccharide alpha-1,2-mannosidase (EC 3.2.1.113)","., jgi.p|YarlipO1F2|232305, mRNA_3886, prediction","., jgi.p","YarlipO1F2","232305, mRNA_3886, prediction","mRNA_3886","prediction"
"4107",232310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4936,"RYLPO29814","jgi.p|YarlipO1F2|232310",NA,"., jgi.p|YarlipO1F2|232310, mRNA_3889, prediction","., jgi.p","YarlipO1F2","232310, mRNA_3889, prediction","mRNA_3889","prediction"
"4108",232311,2931,NA,NA,NA,NA,NA,NA,"KOG2520","5'-3' exonuclease","Replication, recombination and repair",NA,NA,4943,"RYLPO29857","jgi.p|YarlipO1F2|232311","DNA repair protein (RAD2/RAD13/XPG family)","., jgi.p|YarlipO1F2|232311, mRNA_3890, prediction","., jgi.p","YarlipO1F2","232311, mRNA_3890, prediction","mRNA_3890","prediction"
"4109",232315,2932,NA,NA,NA,NA,NA,NA,"KOG4473","Uncharacterized membrane protein","Function unknown",NA,NA,4959,"RYLPO29945","jgi.p|YarlipO1F2|232315","VACUOLAR FE+2/MN+2 UPTAKE PROTEIN","., jgi.p|YarlipO1F2|232315, mRNA_3892, prediction","., jgi.p","YarlipO1F2","232315, mRNA_3892, prediction","mRNA_3892","prediction"
"4110",232318,2933,NA,NA,NA,NA,NA,NA,"KOG0359","Chaperonin complex component, TCP-1 zeta subunit (CCT6)","Posttranslational modification, protein turnover, chaperones",NA,NA,4962,"RYLPO29963","jgi.p|YarlipO1F2|232318",NA,"., jgi.p|YarlipO1F2|232318, mRNA_3893, prediction","., jgi.p","YarlipO1F2","232318, mRNA_3893, prediction","mRNA_3893","prediction"
"4111",232326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4990,"RYLPO30134","jgi.p|YarlipO1F2|232326",NA,"., jgi.p|YarlipO1F2|232326, mRNA_3898, prediction","., jgi.p","YarlipO1F2","232326, mRNA_3898, prediction","mRNA_3898","prediction"
"4112",232333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5019,"RYLPO30307","jgi.p|YarlipO1F2|232333",NA,"., jgi.p|YarlipO1F2|232333, mRNA_3902, prediction","., jgi.p","YarlipO1F2","232333, mRNA_3902, prediction","mRNA_3902","prediction"
"4113",232338,2934,NA,NA,NA,NA,NA,NA,"KOG0364","Chaperonin complex component, TCP-1 gamma subunit (CCT3)","Posttranslational modification, protein turnover, chaperones",NA,NA,5029,"RYLPO30364","jgi.p|YarlipO1F2|232338","T-complex protein 1, gamma subunit","., jgi.p|YarlipO1F2|232338, mRNA_3904, prediction","., jgi.p","YarlipO1F2","232338, mRNA_3904, prediction","mRNA_3904","prediction"
"4114",232343,2935,NA,NA,NA,NA,NA,NA,"KOG3311","Ribosomal protein S18","Translation, ribosomal structure and biogenesis",NA,NA,5034,"RYLPO30393","jgi.p|YarlipO1F2|232343","SSU ribosomal protein S13P","., jgi.p|YarlipO1F2|232343, mRNA_3906, prediction","., jgi.p","YarlipO1F2","232343, mRNA_3906, prediction","mRNA_3906","prediction"
"4115",232344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5035,"RYLPO30400","jgi.p|YarlipO1F2|232344",NA,"., jgi.p|YarlipO1F2|232344, mRNA_3907, prediction","., jgi.p","YarlipO1F2","232344, mRNA_3907, prediction","mRNA_3907","prediction"
"4116",232351,2936,"3.2.1.58","Glucan 1,3-beta-glucosidase.","Starch and sucrose metabolism",NA,NA,NA,NA,NA,NA,NA,NA,5048,"RYLPO30479","jgi.p|YarlipO1F2|232351","Glucanase (EC 3.2.1.-)","., jgi.p|YarlipO1F2|232351, mRNA_3910, prediction","., jgi.p","YarlipO1F2","232351, mRNA_3910, prediction","mRNA_3910","prediction"
"4117",232354,2937,"3.5.1.-","In linear amides.","Nicotinate and nicotinamide metabolism, Pantothenate and CoA biosynthesis, Arginine and proline metabolism, Lipopolysaccharide biosynthesis",NA,NA,NA,"KOG2684","Sirtuin 5 and related class III sirtuins (SIR2 family)","Chromatin structure and dynamics , Transcription",NA,NA,5059,"RYLPO30545","jgi.p|YarlipO1F2|232354","SIR2 family protein","., jgi.p|YarlipO1F2|232354, mRNA_3912, prediction","., jgi.p","YarlipO1F2","232354, mRNA_3912, prediction","mRNA_3912","prediction"
"4118",232356,2938,"1.8.1.4","Dihydrolipoamide dehydrogenase.","Glycine, serine and threonine metabolism, Citrate cycle (TCA cycle), Pyruvate metabolism, Glycolysis / Gluconeogenesis",NA,NA,NA,"KOG1335","Dihydrolipoamide dehydrogenase","Energy production and conversion",NA,NA,5061,"RYLPO30557","jgi.p|YarlipO1F2|232356","Dihydrolipoamide dehydrogenase (EC 1.8.1.4)","., jgi.p|YarlipO1F2|232356, mRNA_3913, prediction","., jgi.p","YarlipO1F2","232356, mRNA_3913, prediction","mRNA_3913","prediction"
"4119",232361,2939,NA,NA,NA,NA,NA,NA,"KOG2140","Uncharacterized conserved protein","General function prediction only",NA,NA,5065,"RYLPO30583","jgi.p|YarlipO1F2|232361",NA,"., jgi.p|YarlipO1F2|232361, mRNA_3914, prediction","., jgi.p","YarlipO1F2","232361, mRNA_3914, prediction","mRNA_3914","prediction"
"4120",232363,2940,NA,NA,NA,NA,NA,NA,"KOG0255","Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)","General function prediction only",NA,NA,5075,"RYLPO30641","jgi.p|YarlipO1F2|232363","Transporter, MFS superfamily","., jgi.p|YarlipO1F2|232363, mRNA_3916, prediction","., jgi.p","YarlipO1F2","232363, mRNA_3916, prediction","mRNA_3916","prediction"
"4121",232368,2941,NA,NA,NA,NA,NA,NA,"KOG0872","Sterol C5 desaturase","Lipid transport and metabolism",NA,NA,5083,"RYLPO30688","jgi.p|YarlipO1F2|232368","C-5 sterol desaturase (EC 1.14.21.6)","., jgi.p|YarlipO1F2|232368, mRNA_3918, prediction","., jgi.p","YarlipO1F2","232368, mRNA_3918, prediction","mRNA_3918","prediction"
"4122",232372,2942,NA,NA,NA,NA,NA,NA,"KOG0658","Glycogen synthase kinase-3","Carbohydrate transport and metabolism",NA,NA,5100,"RYLPO30784","jgi.p|YarlipO1F2|232372","Glycogen synthase kinase-3 beta (EC 2.7.11.26)","., jgi.p|YarlipO1F2|232372, mRNA_3922, prediction","., jgi.p","YarlipO1F2","232372, mRNA_3922, prediction","mRNA_3922","prediction"
"4123",232374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5105,"RYLPO30815","jgi.p|YarlipO1F2|232374",NA,"., jgi.p|YarlipO1F2|232374, mRNA_3923, prediction","., jgi.p","YarlipO1F2","232374, mRNA_3923, prediction","mRNA_3923","prediction"
"4124",232378,2943,"3.6.1.43","Dolichyldiphosphatase.","N-Glycans biosynthesis",NA,NA,NA,"KOG3146","Dolichyl pyrophosphate phosphatase and related acid phosphatases","Lipid transport and metabolism",NA,NA,5112,"RYLPO30856","jgi.p|YarlipO1F2|232378","Dolichyldiphosphatase (EC 3.6.1.43)","., jgi.p|YarlipO1F2|232378, mRNA_3925, prediction","., jgi.p","YarlipO1F2","232378, mRNA_3925, prediction","mRNA_3925","prediction"
"4125",232380,2944,"1.14.13.8","Dimethylaniline monooxygenase (N-oxide forming).","\N",NA,NA,NA,"KOG1399","Flavin-containing monooxygenase","Secondary metabolites biosynthesis, transport and catabolism",NA,NA,5114,"RYLPO30869","jgi.p|YarlipO1F2|232380","Dimethylaniline monooxygenase [N-oxide forming] (EC 1.14.13.8)","., jgi.p|YarlipO1F2|232380, mRNA_3926, prediction","., jgi.p","YarlipO1F2","232380, mRNA_3926, prediction","mRNA_3926","prediction"
"4126",232382,2945,NA,NA,NA,NA,NA,NA,"KOG0779","Protease, Ulp1 family","Posttranslational modification, protein turnover, chaperones",NA,NA,5118,"RYLPO30893","jgi.p|YarlipO1F2|232382",NA,"., jgi.p|YarlipO1F2|232382, mRNA_3928, prediction","., jgi.p","YarlipO1F2","232382, mRNA_3928, prediction","mRNA_3928","prediction"
"4127",232383,2946,NA,NA,NA,NA,NA,NA,"KOG2580","Mitochondrial import inner membrane translocase, subunit TIM44","Intracellular trafficking, secretion, and vesicular transport",NA,NA,5124,"RYLPO30927","jgi.p|YarlipO1F2|232383","Mitochondrial import inner membrane translocase subunit TIM44 precursor","., jgi.p|YarlipO1F2|232383, mRNA_3929, prediction","., jgi.p","YarlipO1F2","232383, mRNA_3929, prediction","mRNA_3929","prediction"
"4128",232384,2947,NA,NA,NA,NA,NA,NA,"KOG0150","Spliceosomal protein FBP21","RNA processing and modification",NA,NA,5130,"RYLPO30963","jgi.p|YarlipO1F2|232384",NA,"., jgi.p|YarlipO1F2|232384, mRNA_3930, prediction","., jgi.p","YarlipO1F2","232384, mRNA_3930, prediction","mRNA_3930","prediction"
"4129",232385,2948,NA,NA,NA,NA,NA,NA,"KOG2477","Uncharacterized conserved protein","Function unknown",NA,NA,5131,"RYLPO30969","jgi.p|YarlipO1F2|232385",NA,"., jgi.p|YarlipO1F2|232385, mRNA_3931, prediction","., jgi.p","YarlipO1F2","232385, mRNA_3931, prediction","mRNA_3931","prediction"
"4130",232388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5144,"RYLPO31044","jgi.p|YarlipO1F2|232388",NA,"., jgi.p|YarlipO1F2|232388, mRNA_3933, prediction","., jgi.p","YarlipO1F2","232388, mRNA_3933, prediction","mRNA_3933","prediction"
"4131",232402,2949,"6.5.1.1","DNA ligase (ATP).","\N",NA,NA,NA,"KOG0966","ATP-dependent DNA ligase IV","Replication, recombination and repair",NA,NA,5183,"RYLPO31291","jgi.p|YarlipO1F2|232402","ATP-dependent DNA ligase (EC 6.5.1.1)","., jgi.p|YarlipO1F2|232402, mRNA_3938, prediction","., jgi.p","YarlipO1F2","232402, mRNA_3938, prediction","mRNA_3938","prediction"
"4132",232405,2950,NA,NA,NA,NA,NA,NA,"KOG1674","Cyclin","General function prediction only",NA,NA,5202,"RYLPO31406","jgi.p|YarlipO1F2|232405","Phosphate system cyclin PHO80","., jgi.p|YarlipO1F2|232405, mRNA_3942, prediction","., jgi.p","YarlipO1F2","232405, mRNA_3942, prediction","mRNA_3942","prediction"
"4133",232406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5206,"RYLPO31431","jgi.p|YarlipO1F2|232406","Hypothetical protein","., jgi.p|YarlipO1F2|232406, mRNA_3943, prediction","., jgi.p","YarlipO1F2","232406, mRNA_3943, prediction","mRNA_3943","prediction"
"4134",232407,2951,"1.1.1.205","IMP dehydrogenase.","Purine metabolism",NA,NA,NA,"KOG2550","IMP dehydrogenase/GMP reductase","Nucleotide transport and metabolism",NA,NA,5209,"RYLPO31449","jgi.p|YarlipO1F2|232407","Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205)","., jgi.p|YarlipO1F2|232407, mRNA_3944, prediction","., jgi.p","YarlipO1F2","232407, mRNA_3944, prediction","mRNA_3944","prediction"
"4135",232410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5215,"RYLPO31488","jgi.p|YarlipO1F2|232410",NA,"., jgi.p|YarlipO1F2|232410, mRNA_3945, prediction","., jgi.p","YarlipO1F2","232410, mRNA_3945, prediction","mRNA_3945","prediction"
"4136",232411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5220,"RYLPO31518","jgi.p|YarlipO1F2|232411",NA,"., jgi.p|YarlipO1F2|232411, mRNA_3946, prediction","., jgi.p","YarlipO1F2","232411, mRNA_3946, prediction","mRNA_3946","prediction"
"4137",232412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5228,"RYLPO31563","jgi.p|YarlipO1F2|232412",NA,"., jgi.p|YarlipO1F2|232412, mRNA_3947, prediction","., jgi.p","YarlipO1F2","232412, mRNA_3947, prediction","mRNA_3947","prediction"
"4138",232414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5231,"RYLPO31579","jgi.p|YarlipO1F2|232414","Hypothetical protein","., jgi.p|YarlipO1F2|232414, mRNA_3948, prediction","., jgi.p","YarlipO1F2","232414, mRNA_3948, prediction","mRNA_3948","prediction"
"4139",232415,2952,"4.1.1.65","Phosphatidylserine decarboxylase.","Glycine, serine and threonine metabolism, Glycerolipid metabolism",NA,NA,NA,"KOG2420","Phosphatidylserine decarboxylase","Lipid transport and metabolism",NA,NA,5232,"RYLPO31585","jgi.p|YarlipO1F2|232415","Phosphatidylserine decarboxylase (EC 4.1.1.65)","., jgi.p|YarlipO1F2|232415, mRNA_3949, prediction","., jgi.p","YarlipO1F2","232415, mRNA_3949, prediction","mRNA_3949","prediction"
"4140",232418,2953,NA,NA,NA,NA,NA,NA,"KOG1311","DHHC-type Zn-finger proteins","General function prediction only",NA,NA,5251,"RYLPO31699","jgi.p|YarlipO1F2|232418",NA,"., jgi.p|YarlipO1F2|232418, mRNA_3952, prediction","., jgi.p","YarlipO1F2","232418, mRNA_3952, prediction","mRNA_3952","prediction"
"4141",232422,2954,NA,NA,NA,NA,NA,NA,"KOG1597","Transcription initiation factor TFIIB","Transcription",NA,NA,5272,"RYLPO31826","jgi.p|YarlipO1F2|232422",NA,"., jgi.p|YarlipO1F2|232422, mRNA_3954, prediction","., jgi.p","YarlipO1F2","232422, mRNA_3954, prediction","mRNA_3954","prediction"
"4142",232427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5292,"RYLPO31942","jgi.p|YarlipO1F2|232427",NA,"., jgi.p|YarlipO1F2|232427, mRNA_3957, prediction","., jgi.p","YarlipO1F2","232427, mRNA_3957, prediction","mRNA_3957","prediction"
"4143",232431,2955,"3.2.1.24","Alpha-mannosidase.","N-Glycan degradation",NA,NA,NA,"KOG4342","Alpha-mannosidase","Carbohydrate transport and metabolism",NA,NA,5303,"RYLPO32009","jgi.p|YarlipO1F2|232431","Alpha-mannosidase (EC 3.2.1.24)","., jgi.p|YarlipO1F2|232431, mRNA_3958, prediction","., jgi.p","YarlipO1F2","232431, mRNA_3958, prediction","mRNA_3958","prediction"
"4144",232433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5307,"RYLPO32033","jgi.p|YarlipO1F2|232433",NA,"., jgi.p|YarlipO1F2|232433, mRNA_3959, prediction","., jgi.p","YarlipO1F2","232433, mRNA_3959, prediction","mRNA_3959","prediction"
"4145",232434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5318,"RYLPO32099","jgi.p|YarlipO1F2|232434",NA,"., jgi.p|YarlipO1F2|232434, mRNA_3960, prediction","., jgi.p","YarlipO1F2","232434, mRNA_3960, prediction","mRNA_3960","prediction"
"4146",232437,2956,NA,NA,NA,NA,NA,NA,"KOG1758","Mitochondrial F1F0-ATP synthase, subunit delta/ATP16","Energy production and conversion",NA,NA,5333,"RYLPO32185","jgi.p|YarlipO1F2|232437","ATP synthase delta chain (EC 3.6.3.14)","., jgi.p|YarlipO1F2|232437, mRNA_3964, prediction","., jgi.p","YarlipO1F2","232437, mRNA_3964, prediction","mRNA_3964","prediction"
"4147",232441,2957,NA,NA,NA,NA,NA,NA,"KOG3257","Mitochondrial/chloroplast ribosomal protein L11","Translation, ribosomal structure and biogenesis",NA,NA,5345,"RYLPO32257","jgi.p|YarlipO1F2|232441",NA,"., jgi.p|YarlipO1F2|232441, mRNA_3967, prediction","., jgi.p","YarlipO1F2","232441, mRNA_3967, prediction","mRNA_3967","prediction"
"4148",232454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5360,"RYLPO32349","jgi.p|YarlipO1F2|232454",NA,"., jgi.p|YarlipO1F2|232454, mRNA_3969, prediction","., jgi.p","YarlipO1F2","232454, mRNA_3969, prediction","mRNA_3969","prediction"
"4149",232455,2958,NA,NA,NA,NA,NA,NA,"KOG1968","Replication factor C, subunit RFC1 (large subunit)","Replication, recombination and repair",NA,NA,5365,"RYLPO32377","jgi.p|YarlipO1F2|232455",NA,"., jgi.p|YarlipO1F2|232455, mRNA_3970, prediction","., jgi.p","YarlipO1F2","232455, mRNA_3970, prediction","mRNA_3970","prediction"
"4150",232463,2959,NA,NA,NA,NA,NA,NA,"KOG2906","RNA polymerase III subunit C11","Transcription",NA,NA,5400,"RYLPO32588","jgi.p|YarlipO1F2|232463",NA,"., jgi.p|YarlipO1F2|232463, mRNA_3976, prediction","., jgi.p","YarlipO1F2","232463, mRNA_3976, prediction","mRNA_3976","prediction"
