"Feature","Record Id","Function","Aliases","Cont R1","Cont R2","Cont R3","Low FE R1","Low FE R2","Low FE R3","Low N R1","Low N R2","Low N R3","Salt R1","Salt R2","Salt R3"
"RDEBH17947","jgi.p|Debha1|4633","","., jgi.p|Debha1|4633, mRNA_4633, prediction","64","77","58","64","71","46","38","59","25","933","253","419"
"RDEBH17983","jgi.p|Debha1|4634","Hypothetical protein","., jgi.p|Debha1|4634, mRNA_4634, prediction","208","497","263","473","383","172","162","273","248","2068","392","765"
"RDEBH18007","jgi.p|Debha1|4635","Hypothetical protein","., jgi.p|Debha1|4635, mRNA_4635, prediction","1999","2881","2603","1636","1884","951","1259","3050","890","2288","1123","1110"
"RDEBH18015","jgi.p|Debha1|4636","","., jgi.p|Debha1|4636, mRNA_4636, prediction","387","906","418","657","710","376","249","466","397","2894","646","1212"
"RDEBH18061","jgi.p|Debha1|4637","","., jgi.p|Debha1|4637, mRNA_4637, prediction","143","139","121","137","133","59","49","129","35","401","127","248"
"RDEBH18089","jgi.p|Debha1|4638","Class II Aldolase and Adducin proteins","., jgi.p|Debha1|4638, mRNA_4638, prediction","2204","4387","2665","12587","15633","6726","1504","4356","1661","4881","1520","2472"
"RDEBH18109","jgi.p|Debha1|4639","Vacuolar spermine/spermidine uptake protein","., jgi.p|Debha1|4639, mRNA_4639, prediction","191","456","278","241","234","138","107","270","153","1957","562","1030"
"RDEBH13802","jgi.p|Debha1|464","","., jgi.p|Debha1|464, mRNA_464, prediction","71","72","75","63","60","24","37","45","28","321","121","120"
"RDEBH18141","jgi.p|Debha1|4640","Vacuolar spermine/spermidine uptake protein","., jgi.p|Debha1|4640, mRNA_4640, prediction","888","1228","835","976","1023","531","480","1065","547","2237","300","713"
"RDEBH18181","jgi.p|Debha1|4641","","., jgi.p|Debha1|4641, mRNA_4641, prediction","246","282","300","280","265","135","143","227","71","700","200","321"
"RDEBH18214","jgi.p|Debha1|4642","Hypothetical protein","., jgi.p|Debha1|4642, mRNA_4642, prediction","117","159","94","129","110","53","91","118","63","143","57","51"
"RDEBH18226","jgi.p|Debha1|4643","Ribosome Recycling Factor (RRF)","., jgi.p|Debha1|4643, mRNA_4643, prediction","141","170","155","113","144","59","93","86","40","285","148","118"
"RDEBH18242","jgi.p|Debha1|4644","SAND family protein","., jgi.p|Debha1|4644, mRNA_4644, prediction","69","50","58","32","44","21","31","69","18","245","95","100"
"RDEBH18272","jgi.p|Debha1|4645","Protein transport protein SEC22","., jgi.p|Debha1|4645, mRNA_4645, prediction","2388","3097","2516","2200","2450","1050","1624","2524","852","1731","1138","923"
"RDEBH18297","jgi.p|Debha1|4646","","., jgi.p|Debha1|4646, mRNA_4646, prediction","109","187","129","220","177","99","79","108","90","648","164","257"
"RDEBH18314","jgi.p|Debha1|4647","EUKARYOTIC TRANSLATION INITIATION FACTOR EIF-2B SUBUNIT GAMMA (EIF-2BG)","., jgi.p|Debha1|4647, mRNA_4647, prediction","349","555","303","405","417","183","282","271","241","1500","389","610"
"RDEBH18342","jgi.p|Debha1|4648","19S/PA700 proteasome regulatory particle subunit Rpt4p/S10b (EC 3.6.1.3)","., jgi.p|Debha1|4648, mRNA_4648, prediction","771","1278","818","980","1022","474","520","709","499","3255","968","1402"
"RDEBH18367","jgi.p|Debha1|4649","LSU ribosomal protein MRPL40","., jgi.p|Debha1|4649, mRNA_4649, prediction","172","293","175","261","225","124","177","178","148","683","173","222"
"RDEBH13814","jgi.p|Debha1|465","mRNA decapping protein 2, box A domain","., jgi.p|Debha1|465, mRNA_465, prediction","189","287","210","190","199","101","109","247","79","869","277","392"
"RDEBH18383","jgi.p|Debha1|4650","","., jgi.p|Debha1|4650, mRNA_4650, prediction","353","509","316","475","558","233","237","334","222","812","274","392"
"RDEBH18397","jgi.p|Debha1|4651","Cytoskeleton associated protein","., jgi.p|Debha1|4651, mRNA_4651, prediction","68","66","84","79","55","31","35","55","20","201","107","82"
"RDEBH18426","jgi.p|Debha1|4652","Phosphatidylinositol N-acetylglucosaminyltransferase complex, catalytic subunit (EC 2.4.1.198)","., jgi.p|Debha1|4652, mRNA_4652, prediction","99","94","99","79","72","35","34","67","49","319","74","106"
"RDEBH18442","jgi.p|Debha1|4653","mRNA export factor mex67","., jgi.p|Debha1|4653, mRNA_4653, prediction","262","390","352","390","342","183","216","316","196","1039","230","478"
"RDEBH18470","jgi.p|Debha1|4654","","., jgi.p|Debha1|4654, mRNA_4654, prediction","5124","6331","5619","4493","5487","2504","3678","6758","1627","2333","1259","1279"
"RDEBH18482","jgi.p|Debha1|4655","","., jgi.p|Debha1|4655, mRNA_4655, prediction","14","15","13","13","13","8","4","6","6","10","2","12"
"RDEBH18486","jgi.p|Debha1|4656","","., jgi.p|Debha1|4656, mRNA_4656, prediction","1294","2071","1166","1833","1753","745","1038","1315","645","944","530","433"
"RDEBH18498","jgi.p|Debha1|4657","Translocation protein","., jgi.p|Debha1|4657, mRNA_4657, prediction","255","345","241","271","230","116","160","272","116","967","290","368"
"RDEBH18522","jgi.p|Debha1|4658","IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)","., jgi.p|Debha1|4658, mRNA_4658, prediction","2992","8754","3796","6242","6544","3261","2298","5678","5144","20410","3636","7374"
"RDEBH18551","jgi.p|Debha1|4659","LSU ribosomal protein L15E","., jgi.p|Debha1|4659, mRNA_4659, prediction","131829","203076","140128","127424","163267","72723","98883","207494","48594","38067","12252","17310"
"RDEBH13859","jgi.p|Debha1|466","Mitochondrial ATP synthase assembly protein ATP10","., jgi.p|Debha1|466, mRNA_466, prediction","725","1728","900","1778","1738","866","453","1225","594","1349","419","676"
"RDEBH18567","jgi.p|Debha1|4660","","., jgi.p|Debha1|4660, mRNA_4660, prediction","48","40","29","27","23","18","16","37","10","19","11","19"
"RDEBH18575","jgi.p|Debha1|4661","","., jgi.p|Debha1|4661, mRNA_4661, prediction","21","16","16","40","45","16","9","10","8","11","15","10"
"RDEBH18599","jgi.p|Debha1|4662","","., jgi.p|Debha1|4662, mRNA_4662, prediction","121","236","190","307","307","150","85","177","104","1041","229","317"
"RDEBH18615","jgi.p|Debha1|4663","Hypothetical cytosolic protein","., jgi.p|Debha1|4663, mRNA_4663, prediction","2893","5293","2659","5295","5473","2530","1802","4144","1650","6080","2288","3138"
"RDEBH18631","jgi.p|Debha1|4664","Hypothetical protein","., jgi.p|Debha1|4664, mRNA_4664, prediction","295","458","359","533","531","247","190","323","176","1930","414","760"
"RDEBH18643","jgi.p|Debha1|4665","Copper transport protein CTR1","., jgi.p|Debha1|4665, mRNA_4665, prediction","3032","3187","3400","1447","1664","915","2136","4345","881","1149","623","616"
"RDEBH18659","jgi.p|Debha1|4666","Exocyst complex component SEC8","., jgi.p|Debha1|4666, mRNA_4666, prediction","114","92","121","105","115","53","69","111","34","425","226","176"
"RDEBH18684","jgi.p|Debha1|4667","Hypothetical protein","., jgi.p|Debha1|4667, mRNA_4667, prediction","46","34","39","35","37","10","24","44","11","245","87","82"
"RDEBH18715","jgi.p|Debha1|4668","Hypothetical protein","., jgi.p|Debha1|4668, mRNA_4668, prediction","723","1152","712","1631","1443","546","393","509","390","1379","449","617"
"RDEBH18748","jgi.p|Debha1|4669","Phosphoglycerate kinase (EC 2.7.2.3)","., jgi.p|Debha1|4669, mRNA_4669, prediction","56430","82572","60310","32815","40828","20882","30517","64786","17438","126411","46354","52000"
"RDEBH13891","jgi.p|Debha1|467","","., jgi.p|Debha1|467, mRNA_467, prediction","14","10","14","8","18","6","11","8","3","24","16","14"
"RDEBH18774","jgi.p|Debha1|4670","Long-chain fatty acid transport protein","., jgi.p|Debha1|4670, mRNA_4670, prediction","188","249","218","168","176","87","100","125","71","1183","225","401"
"RDEBH18811","jgi.p|Debha1|4671","Heme O monooxygenase (ferredoxin) (EC 1.14.15.-)","., jgi.p|Debha1|4671, mRNA_4671, prediction","262","730","379","491","482","223","180","332","288","348","73","97"
"RDEBH18831","jgi.p|Debha1|4672","Hypothetical protein","., jgi.p|Debha1|4672, mRNA_4672, prediction","234","510","267","380","365","171","167","268","184","1067","228","451"
"RDEBH18859","jgi.p|Debha1|4673","Hypothetical protein","., jgi.p|Debha1|4673, mRNA_4673, prediction","139","235","129","300","220","127","89","163","94","567","198","232"
"RDEBH18868","jgi.p|Debha1|4674","","., jgi.p|Debha1|4674, mRNA_4674, prediction","16","33","25","6","18","10","12","18","12","54","31","21"
"RDEBH18888","jgi.p|Debha1|4675","","., jgi.p|Debha1|4675, mRNA_4675, prediction","600","950","669","726","869","316","443","534","271","618","308","351"
"RDEBH18901","jgi.p|Debha1|4676","Serine/threonine specific protein phosphatase (EC 3.1.3.16) / Protein tyrosine phosphatase (EC 3.1.3.48)","., jgi.p|Debha1|4676, mRNA_4676, prediction","143","249","203","207","233","98","108","153","137","1138","212","458"
"RDEBH18918","jgi.p|Debha1|4677","Glia maturation factor beta","., jgi.p|Debha1|4677, mRNA_4677, prediction","1190","1243","986","975","1172","522","791","1177","375","587","524","356"
"RDEBH18929","jgi.p|Debha1|4678","","., jgi.p|Debha1|4678, mRNA_4678, prediction","408","927","495","797","873","376","301","518","278","1492","368","700"
"RDEBH18941","jgi.p|Debha1|4679","SSU ribosomal protein S15P","., jgi.p|Debha1|4679, mRNA_4679, prediction","28481","38728","34464","28517","31103","14454","18055","36370","12459","16584","6142","7579"
"RDEBH13916","jgi.p|Debha1|468","","., jgi.p|Debha1|468, mRNA_468, prediction","2","0","0","4","1","0","1","0","0","0","0","0"
"RDEBH18967","jgi.p|Debha1|4680","Sugar-proton symporter","., jgi.p|Debha1|4680, mRNA_4680, prediction","102","88","123","105","95","31","56","93","27","304","121","121"
"RDEBH18996","jgi.p|Debha1|4681","Protein kinase VPS15 (EC 2.7.1.-)","., jgi.p|Debha1|4681, mRNA_4681, prediction","49","54","55","42","34","19","15","41","17","279","91","117"
"RDEBH19036","jgi.p|Debha1|4682","Cytosine deaminase (EC 3.5.4.1)","., jgi.p|Debha1|4682, mRNA_4682, prediction","4291","3794","3844","2867","3033","1181","2595","3522","1139","734","589","471"
"RDEBH19049","jgi.p|Debha1|4683","TRANSCRIPTION/REPAIR FACTOR TFIIH SUBUNIT","., jgi.p|Debha1|4683, mRNA_4683, prediction","75","104","109","98","76","44","33","46","64","505","137","150"
"RDEBH19057","jgi.p|Debha1|4684","Hypothetical protein","., jgi.p|Debha1|4684, mRNA_4684, prediction","238","274","253","203","210","112","118","119","101","326","176","212"
"RDEBH19069","jgi.p|Debha1|4685","Hypothetical protein","., jgi.p|Debha1|4685, mRNA_4685, prediction","65","116","63","62","82","37","46","42","64","321","93","126"
"RDEBH19077","jgi.p|Debha1|4686","Hypothetical protein","., jgi.p|Debha1|4686, mRNA_4686, prediction","3755","3624","3224","2934","3462","1448","2416","3729","1104","1574","1259","934"
"RDEBH19090","jgi.p|Debha1|4687","SIR4-interacting protein SIF2","., jgi.p|Debha1|4687, mRNA_4687, prediction","168","263","215","224","231","95","104","216","120","676","152","267"
"RDEBH19102","jgi.p|Debha1|4688","Exocytosis protein EXO84","., jgi.p|Debha1|4688, mRNA_4688, prediction","206","203","213","121","123","71","58","130","57","617","226","287"
"RDEBH19149","jgi.p|Debha1|4689","","., jgi.p|Debha1|4689, mRNA_4689, prediction","1426","2270","1476","1510","1672","854","730","1385","785","1512","369","691"
"RDEBH13937","jgi.p|Debha1|469","","., jgi.p|Debha1|469, mRNA_469, prediction","187170","175699","202543","83461","116203","48699","114153","212419","38655","17587","12592","9088"
"RDEBH19174","jgi.p|Debha1|4690","1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)","., jgi.p|Debha1|4690, mRNA_4690, prediction","916","1564","966","1543","1521","652","564","917","763","7246","1659","3677"
"RDEBH19200","jgi.p|Debha1|4691","Calcium regulator and membrane fusion protein Fig1","., jgi.p|Debha1|4691, mRNA_4691, prediction","36","56","21","69","79","33","23","37","17","238","73","109"
"RDEBH19225","jgi.p|Debha1|4692","Phosphoinositide 3-kinase family protein (EC 2.7.1.-)","., jgi.p|Debha1|4692, mRNA_4692, prediction","1008","1519","1148","960","1046","540","491","1091","575","2996","765","1113"
"RDEBH19370","jgi.p|Debha1|4693","Hypothetical protein","., jgi.p|Debha1|4693, mRNA_4693, prediction","1444","1778","1486","1225","1511","590","815","1362","506","972","507","605"
"RDEBH19387","jgi.p|Debha1|4694","Zinc finger protein","., jgi.p|Debha1|4694, mRNA_4694, prediction","117","182","166","147","154","83","73","121","52","503","176","250"
"RDEBH19407","jgi.p|Debha1|4695","Mitochondrial zink finger protein ZIM17","., jgi.p|Debha1|4695, mRNA_4695, prediction","312","405","250","507","490","194","234","323","178","814","320","332"
"RDEBH19427","jgi.p|Debha1|4696","Mitochondrial ATP synthase assembly protein ATP11","., jgi.p|Debha1|4696, mRNA_4696, prediction","155","186","174","169","170","71","108","105","49","415","175","139"
"RDEBH19439","jgi.p|Debha1|4697","DNA REPAIR PROTEIN (MRE11/RAD32 FAMILY)","., jgi.p|Debha1|4697, mRNA_4697, prediction","50","75","57","86","72","26","34","66","21","265","109","97"
"RDEBH19459","jgi.p|Debha1|4698","Protein kinase GCN2 (EC 2.7.1.-)","., jgi.p|Debha1|4698, mRNA_4698, prediction","65","80","52","49","59","33","19","41","23","229","83","111"
"RDEBH19516","jgi.p|Debha1|4699","Ethanolamine kinase (EC 2.7.1.82)","., jgi.p|Debha1|4699, mRNA_4699, prediction","493","792","532","489","549","258","302","547","384","577","160","261"
"RDEBH01321","jgi.p|Debha1|47","","., jgi.p|Debha1|47, mRNA_47, prediction","1","0","0","5","8","2","0","3","1","7","4","6"
"RDEBH13953","jgi.p|Debha1|470","Protein phosphatase 2C (EC 3.1.3.16)","., jgi.p|Debha1|470, mRNA_470, prediction","129","279","146","234","234","126","115","162","124","2013","378","810"
"RDEBH19532","jgi.p|Debha1|4700","","., jgi.p|Debha1|4700, mRNA_4700, prediction","1614","3720","1944","3013","3483","1540","1145","2336","1080","3453","886","1495"
"RDEBH19544","jgi.p|Debha1|4701","","., jgi.p|Debha1|4701, mRNA_4701, prediction","64","207","72","126","177","74","51","67","81","1116","245","454"
"RDEBH19560","jgi.p|Debha1|4702","Myo-inositol-1(or 4)-monophosphatase (EC 3.1.3.25)","., jgi.p|Debha1|4702, mRNA_4702, prediction","1452","2551","1639","2036","2187","994","961","2073","853","3596","1198","1933"
"RDEBH19580","jgi.p|Debha1|4703","MVP1 PROTEIN","., jgi.p|Debha1|4703, mRNA_4703, prediction","99","73","119","65","71","39","28","67","33","558","167","218"
"RDEBH19598","jgi.p|Debha1|4704","Hypothetical protein","., jgi.p|Debha1|4704, mRNA_4704, prediction","52","108","65","82","83","40","38","37","63","214","82","94"
"RDEBH19606","jgi.p|Debha1|4705","Growth regulation protein","., jgi.p|Debha1|4705, mRNA_4705, prediction","686","1647","703","1303","1330","640","400","762","679","2271","401","1045"
"RDEBH19627","jgi.p|Debha1|4706","Replication factor C subunit","., jgi.p|Debha1|4706, mRNA_4706, prediction","153","275","164","162","162","89","87","112","161","1258","218","507"
"RDEBH19639","jgi.p|Debha1|4707","","., jgi.p|Debha1|4707, mRNA_4707, prediction","1133","1210","1093","831","989","481","551","1212","421","3317","1164","1488"
"RDEBH19647","jgi.p|Debha1|4708","Protein tyrosine phosphatase (EC 3.1.3.48)","., jgi.p|Debha1|4708, mRNA_4708, prediction","122","231","155","163","169","84","66","121","81","1053","324","456"
"RDEBH19679","jgi.p|Debha1|4709","PTA1 PROTEIN","., jgi.p|Debha1|4709, mRNA_4709, prediction","184","188","213","117","126","90","111","140","54","487","199","196"
"RDEBH13981","jgi.p|Debha1|471","ATP-dependent DNA helicase","., jgi.p|Debha1|471, mRNA_471, prediction","205","231","247","264","212","89","140","219","62","675","319","302"
"RDEBH19703","jgi.p|Debha1|4710","","., jgi.p|Debha1|4710, mRNA_4710, prediction","88","140","68","149","142","71","54","76","47","275","77","106"
"RDEBH19719","jgi.p|Debha1|4711","Hypothetical protein","., jgi.p|Debha1|4711, mRNA_4711, prediction","159","151","130","128","108","60","72","104","61","801","180","276"
"RDEBH19739","jgi.p|Debha1|4712","Hypothetical protein","., jgi.p|Debha1|4712, mRNA_4712, prediction","1785","1509","1570","619","813","284","569","680","459","333","183","132"
"RDEBH19754","jgi.p|Debha1|4713","WD-repeat family protein","., jgi.p|Debha1|4713, mRNA_4713, prediction","301","370","317","328","273","144","191","322","98","304","110","121"
"RDEBH19778","jgi.p|Debha1|4714","pre-tRNA export nuclear pore protein","., jgi.p|Debha1|4714, mRNA_4714, prediction","299","267","306","193","241","98","89","190","97","317","143","182"
"RDEBH19816","jgi.p|Debha1|4715","","., jgi.p|Debha1|4715, mRNA_4715, prediction","74","56","82","23","44","13","22","38","17","1","2","2"
"RDEBH19824","jgi.p|Debha1|4716","Cysteine synthase (EC 2.5.1.47)","., jgi.p|Debha1|4716, mRNA_4716, prediction","3879","9667","4721","7386","8274","4102","2791","7941","3116","11481","2730","5156"
"RDEBH19840","jgi.p|Debha1|4717","Transcriptional regulator NRG2","., jgi.p|Debha1|4717, mRNA_4717, prediction","2413","2875","2846","2341","2691","1355","1424","2914","789","5011","1978","2492"
"RDEBH19872","jgi.p|Debha1|4718","Hypothetical protein","., jgi.p|Debha1|4718, mRNA_4718, prediction","44","70","67","58","59","34","30","64","28","499","181","159"
"RDEBH19893","jgi.p|Debha1|4719","Cytochrome c oxidase polypeptide VII (EC 1.9.3.1)","., jgi.p|Debha1|4719, mRNA_4719, prediction","12727","7705","12255","3463","4175","1777","3786","5743","1870","3118","2576","1478"
"RDEBH14045","jgi.p|Debha1|472","","., jgi.p|Debha1|472, mRNA_472, prediction","54","61","38","71","49","18","43","44","34","83","24","40"
"RDEBH19901","jgi.p|Debha1|4720","ZINC-FINGER PROTEIN","., jgi.p|Debha1|4720, mRNA_4720, prediction","68","95","63","83","82","38","43","62","43","427","74","174"
"RDEBH19918","jgi.p|Debha1|4721","Hypothetical protein","., jgi.p|Debha1|4721, mRNA_4721, prediction","43","33","31","43","49","17","24","40","14","144","38","47"
"RDEBH19958","jgi.p|Debha1|4722","Peroxisomal protein PER3 precursor","0, gene_4722, jgi.p|Debha1|4722, prediction","34","49","73","30","50","15","13","19","23","370","90","143"
"RDEBH19984","jgi.p|Debha1|4723","Nucleolin","., jgi.p|Debha1|4723, mRNA_4723, prediction","135","166","147","123","134","67","118","132","56","251","114","108"
"RDEBH20008","jgi.p|Debha1|4724","Arylsulfatase (EC 3.1.6.1)","., jgi.p|Debha1|4724, mRNA_4724, prediction","101","166","117","159","155","80","61","143","53","426","115","177"
